recipe_id,ingredients
8515,"['milk', 'essence']"
8516,"['beans', 'florets', 'essence', 'noodles', 'sage']"
8517,"['curls', 'gum', 'mushrooms', 'honey', 'lengthways', 'mix']"
8518,"['beef', 'wine', 'salt']"
8519,"['mint', 'curry', 'cheese', 'meatballs', 'sauce', 'paste']"
8520,"['strand', 'yam', 'hamburger']"
8521,"['sauce', 'scallions', 'tahini', 'spray', 'mix']"
8522,"['flour', 'shrimp', 'sauce', 'strips']"
8523,"['pla', 'potatoes', 'sugar', 'breads', 'chile']"
8524,"['oil', 'sausage', 'pepper', 'chunky', 'sauce', 'juice']"
8525,"['oil', 'cubes', 'mustard']"
8526,"['splash', 'mirin', 'baguette', 'chocolate', 'zucchini', 'ketchup', 'stock']"
8527,"['spice', 'rice', 'syrup', 'gorgonzola', 'salt', 'brisket']"
8528,"['spray', 'cheese', 'sprigs', 'sprig', 'sauerkraut', 'chunks']"
8529,"['cheese', 'tea', 'carrot', 'oil', 'garlic']"
8530,"['manis', 'pepper', 'cream', 'ketchup', 'chipotle', 'salmon', 'peel', 'soup']"
8531,"['milk', 'bacon', 'mushroom', 'onions', 'butter', 'cardamom', 'cookies']"
8532,"['sauce', 'syrup', 'leaves', 'cornstarch']"
8533,"['chinese', 'asafoetida', 'spray']"
8534,"['choice', 'sauce', 'mushroom', 'gravy', 'thighs', 'pepper', 'seasoning']"
8535,"['sauce', 'apple', 'flour', 'olive', 'juice']"
8536,"['gelatin', 'honey', 'cheese', 'meat']"
8537,"['cube', 'cubes', 'shrimp', 'cumin', 'vinegar', 'brand']"
8538,"['mustard', 'currant', 'prunes', 'half', 'tarragon']"
8539,"['skin', 'pastry', 'cocoa', 'quarters', 'cheese', 'ketchup', 'tail']"
8540,"['yogurt', 'chilies', 'seasoning', 'pepper', 'steaks', 'cheese']"
8541,"['vermouth', 'spaghetti', 'sauce']"
8542,"['sauce', 'pineapple', 'pods']"
8543,"['beetroot', 'lbs', 'spinach', 'juice', 'directions', 'beets']"
8544,"['guacamole', 'sugar', 'dill', 'rum', 'chips']"
8545,"['bread', 'apples', 'ginger', 'brisket', 'celery', 'granule', 'chilies', 'fat']"
8546,"['half', 'seed', 'cut', 'garlic', 'green']"
8547,"['sauce', 'pepper', 'wine', 'spaghetti']"
8548,"['sauce', 'chard', 'fat']"
8549,"['cabbage', 'mix']"
8550,"['jelly', 'tomatoes', 'cranberries', 'seed', 'spray', 'apple']"
8551,"['honey', 'vinegar', 'rum', 'peppers']"
8552,"['sugar', 'seasoning', 'curry', 'chestnuts', 'parsnips']"
8553,"['cabbage', 'oil', 'broth', 'vinegar', 'strips', 'pepper', 'olives']"
8554,"['cheese', 'seasoning', 'jam', 'cumin', 'sugar', 'jar', 'beer', 'leaves']"
8555,"['cream', 'flakes']"
8556,"['wine', 'sage', 'seeds', 'basil', 'parts']"
8557,"['allspice', 'hearts', 'pepper', 'meal']"
8558,"['flour', 'cornstarch', 'pepper', 'rolls', 'oil', 'leaves', 'pears', 'substitute']"
8559,"['pepper', 'garlic', 'mustard', 'cheese', 'sugar']"
8560,"['chocolate', 'crumbs', 'loin', 'cauliflower', 'soymilk']"
8561,"['juice', 'cumin', 'pork', 'jam', 'seeds', 'milk']"
8562,"['skin', 'tomatoes', 'marnier', 'palm', 'water']"
8563,"['guacamole', 'jam']"
8564,"['cubes', 'blend', 'rice', 'parsley']"
8565,"['lentils', 'cheese', 'tortillas']"
8566,"['pepper', 'peppers', 'shallot', 'oil', 'legs', 'yeast']"
8567,"['ham', 'kirsch', 'mustard', 'coffee', 'cornmeal', 'rice']"
8568,"['tails', 'length', 'water', 'pasta']"
8569,"['cream', 'harina', 'jerk', 'cubes', 'flakes']"
8570,"['broth', 'leaves']"
8571,"['florets', 'rum', 'spice', 'pepper']"
8572,"['blend', 'strips', 'ladyfingers']"
8573,"['apricot', 'salt', 'pepper']"
8574,"['beans', 'salt', 'juice', 'cream', 'spinach', 'oil', 'panir', 'milk']"
8575,"['cubes', 'chilies', 'fat', 'point', 'onion', 'cream']"
8576,"['lentils', 'lettuce', 'pepper', 'tuna']"
8577,"['sauce', 'pinch', 'leaves']"
8578,"['wings', 'leaf', 'cheese']"
8579,"['tasting', 'onions', 'peas', 'beans']"
8580,"['cube', 'radishes', 'cubes', 'rice', 'juice', 'oil', 'sugar']"
8581,"['frangelico', 'fillet', 'spices', 'olives', 'pasta']"
8582,"['chestnuts', 'parsley', 'onion', 'bacon', 'nectar', 'greens', 'noodles', 'cumin']"
8583,"['capsicum', 'potatoes', 'yolks', 'broccoli', 'flour']"
8584,"['dill', 'chunks', 'mint', 'orange', 'tea']"
8585,"['rum', 'cornbread', 'salsa', 'cherries', 'bacon', 'membrane', 'chili']"
8586,"['masala', 'oil']"
8587,"['eggplants', 'peppers']"
8588,"['water', 'mace', 'chunks', 'bouillon', 'soymilk']"
8589,"['steak', 'syrup', 'vinegar', 'stock']"
8590,"['pasta', 'rolls', 'sauce', 'seeds', 'noodles', 'sirloin', 'water']"
8591,"['corn', 'strips', 'peppers', 'noodles', 'soup']"
8592,"['paprika', 'kame', 'peas', 'brand', 'tsp', 'yeast', 'flour', 'chapati']"
8593,"['stock', 'banana', 'meat', 'cubes']"
8594,"['jalapeno', 'vinegar', 'pepper', 'size', 'plantain', 'stout', 'thyme']"
8595,"['salsa', 'squid', 'pasta']"
8596,"['carrots', 'cubes', 'brine', 'slices', 'syrup']"
8597,"['ladyfingers', 'paste', 'oil', 'chocolate', 'pepper', 'mayonnaise']"
8598,"['head', 'chunks', 'butter', 'lemongrass', 'walnuts', 'strips']"
8599,"['ladyfingers', 'light', 'mango', 'stock', 'sauce', 'bit', 'mushrooms']"
8600,"['saffron', 'coffee', 'rice']"
8601,"['capsicum', 'bulb', 'mix', 'rump', 'cheese', 'pepper', 'butter']"
8602,"['seeds', 'cornmeal', 'cream', 'water', 'tamari', 'pepper', 'rind']"
8603,"['wedges', 'yeast', 'extract', 'cream', 'turnips', 'dressing']"
8604,"['paste', 'chocolate', 'fat', 'oregano', 'juice', 'wine']"
8605,"['cubes', 'paste', 'oregano', 'cocoa']"
8606,"['essence', 'oil', 'mint', 'vinegar', 'jicama', 'cheese']"
8607,"['mint', 'mix', 'cilantro']"
8608,"['bouillon', 'lamb', 'seasoning', 'squash', 'rice', 'vinegar', 'salt', 'onion']"
8609,"['parsley', 'cumin', 'stems', 'juice', 'pepper', 'pimiento']"
8610,"['flour', 'seeds', 'seasoning', 'ladyfingers']"
8611,"['tzatziki', 'spears', 'seeds', 'sugar', 'onion']"
8612,"['sugar', 'leaf', 'deli', 'ginger', 'beets', 'peppers']"
8613,"['ground', 'stem', 'cream', 'basil', 'horseradish', 'chops', 'flour']"
8614,"['olives', 'onion']"
8615,"['seed', 'whip']"
8616,"['herbs', 'mix', 'sugar', 'chunks', 'peel']"
8617,"['sprout', 'strands', 'dill', 'beef', 'spinach', 'spice', 'seeds']"
8618,"['shrimp', 'thirds', 'rounds']"
8619,"['nuts', 'shortening', 'cubes']"
8620,"['bread', 'parsley', 'beans', 'cans', 'galangal']"
8621,"['orange', 'flour', 'oil']"
8622,"['yogurt', 'neera', 'vodka', 'yeast', 'note', 'mango', 'parsley', 'freezing', 'coriander']"
8623,"['pistachios', 'breadcrumbs', 'ouzo', 'breasts']"
8624,"['pastry', 'slices', 'tofu', 'egg']"
8625,"['cubes', 'dipping', 'oil', 'blueberries']"
8626,"['sage', 'tender']"
8627,"['knuckle', 'chile', 'chocolate', 'pimento', 'wine', 'rice', 'kernel']"
8628,"['cucumber', 'flour', 'beans']"
8629,"['dough', 'pepperoni', 'cheese', 'juice', 'sauce']"
8630,"['paste', 'peas', 'oregano', 'jang', 'color']"
8631,"['cheese', 'directions', 'ladyfingers', 'potatoes', 'cubes', 'lengthwise']"
8632,"['potatoes', 'sauce', 'mix', 'cheese']"
8633,"['seasoning', 'paste', 'cheese', 'tenderloin', 'sheets', 'molasses', 'vermicelli']"
8634,"['cubes', 'pecans']"
8635,"['wash', 'liqueur', 'coriander', 'stock', 'equivalent', 'pasta', 'peppers']"
8636,"['sauce', 'strawberries']"
8637,"['coloring', 'mayonnaise', 'celery', 'sauce']"
8638,"['pastry', 'topping', 'salt', 'okra']"
8639,"['pepper', 'wraps', 'thigh', 'romaine']"
8640,"['rice', 'sauce']"
8641,"['pepper', 'honey', 'sherry', 'raisins']"
8642,"['cream', 'oil', 'catsup']"
8643,['balls']
8644,"['bunches', 'bread', 'sausage', 'oil']"
8645,"['wedges', 'leaves', 'grapes', 'sugar', 'spice', 'cognac', 'sherry']"
8646,"['juice', 'crumbs', 'shallot', 'orange', 'breadcrumbs', 'ketchup', 'rind', 'part']"
8647,"['cubes', 'leaves']"
8648,"['juice', 'sauce', 'nuts', 'leaves', 'cheese', 'tomato', 'nectar']"
8649,"['maple', 'cube', 'mix']"
8650,"['cornstarch', 'stock', 'chickens', 'coconut', 'milk', 'pasta']"
8651,"['zest', 'cheese', 'tuna', 'squash', 'sauce']"
8652,"['onion', 'cheese', 'cilantro', 'capsicum', 'oil']"
8653,"['cheese', 'flour', 'noodles']"
8654,"['sugar', 'sausages', 'paprika']"
8655,"['salmon', 'margarine', 'cornmeal', 'paste', 'shrimp']"
8656,"['garlic', 'drippings', 'thyme', 'sections', 'oil', 'milk', 'fat']"
8657,"['yeast', 'carrot']"
8658,"['bags', 'syrup', 'beef', 'ice']"
8659,"['paste', 'cubes', 'cans']"
8660,"['flour', 'spray', 'asparagus', 'fish', 'gelatin', 'pepper', 'cheese', 'cardamom']"
8661,"['cubes', 'pasta', 'scallions', 'cheese', 'margarine']"
8662,"['tomatoes', 'milk']"
8663,"['sugar', 'peel', 'greens', 'wedges', 'inches']"
8664,"['pepper', 'seed', 'dill', 'fish', 'salt']"
8665,"['seasoning', 'cream', 'curry', 'peas']"
8666,"['rutabaga', 'leaves']"
8667,"['oil', 'cream', 'bone', 'sauce', 'broth', 'pimiento']"
8668,"['syrup', 'mustard', 'parsley', 'yogurt', 'tips']"
8669,"['cherries', 'oil', 'chocolate', 'spaghetti', 'beans']"
8670,"['cauliflower', 'vodka']"
8671,"['beef', 'heads', 'vinegar', 'cream', 'pepper', 'turmeric']"
8672,"['cheese', 'mix', 'brisket', 'fillet', 'sherry', 'silk']"
8673,"['seeds', 'tenderloin', 'wine', 'flour', 'peppers', 'pepper', 'cheese']"
8674,"['hunt', 'filling', 'arugula', 'tomatillo', 'pepper']"
8675,"['parsnips', 'syrup', 'penne', 'pepper', 'flakes']"
8676,"['cubes', 'stock', 'raisins']"
8677,"['crabmeat', 'piece', 'cabbage', 'lime']"
8678,"['cheese', 'quinoa']"
8679,"['half', 'oil', 'walnuts', 'pepper', 'pistachios', 'ground', 'goil']"
8680,"['redhot', 'sauce', 'cheese', 'rice']"
8681,"['provence', 'salsa']"
8682,"['peanuts', 'leaf']"
8683,"['vinegar', 'marshmallows', 'level', 'noodles', 'beef']"
8684,"['jeera', 'sauce', 'shoulder', 'pork', 'florets', 'turkey', 'beans']"
8685,"['breadcrumbs', 'tuna']"
8686,"['basil', 'sauce', 'yogurt', 'beans', 'banana', 'granules', 'juice']"
8687,"['sauce', 'sprouts']"
8688,"['peppers', 'chiles', 'flour', 'potatoes', 'onions']"
8689,"['chili', 'berries']"
8690,"['pepper', 'pastry', 'gelatin', 'root']"
8691,"['cream', 'oil', 'hazelnuts', 'fat', 'paste']"
8692,"['shallot', 'zest', 'noodles', 'mustard']"
8693,"['paste', 'pepper', 'cheese', 'tomatoes', 'sugar', 'medium']"
8694,"['oil', 'lengths', 'water', 'kernels', 'vinegar', 'nectar']"
8695,"['peppers', 'peppercorns', 'cheese', 'vinegar', 'chiles', 'masala']"
8696,"['tortillas', 'cheese', 'spears']"
8697,"['cube', 'cheese', 'rice', 'olives', 'mushrooms', 'juice']"
8698,"['sauce', 'juice', 'seeds', 'raisins', 'pepper']"
8699,"['cube', 'adobo', 'frothy', 'yogurt', 'beef', 'nuts', 'rind']"
8700,"['vinegar', 'leaves', 'beer']"
8701,"['oil', 'washed', 'sugar', 'herbs', 'tamari', 'tomatoes', 'germ']"
8702,"['cream', 'peaches', 'butter', 'eggplant']"
8703,"['tarragon', 'cardamom', 'mayonnaise', 'vinegar', 'broth', 'essence', 'paprika']"
8704,"['leaf', 'cheese', 'beef', 'tarragon', 'vinegar', 'chunks', 'milk']"
8705,"['skins', 'pods', 'cabbage', 'juice', 'paste']"
8706,"['horseradish', 'oil']"
8707,"['cheese', 'extract', 'crystals', 'peppers']"
8708,"['chile', 'mustard', 'oregano']"
8709,"['crumbs', 'chilies', 'pod', 'cucumber', 'coffee', 'pears', 'wheat', 'water']"
8710,"['pepper', 'wraps', 'peppers', 'cream']"
8711,"['beer', 'pepper']"
8712,"['chips', 'granules', 'stems']"
8713,"['apricots', 'beans']"
8714,"['deli', 'seeds', 'sauce', 'sultana']"
8715,"['seeds', 'vinegar', 'syrup', 'zucchini', 'salt', 'thyme', 'sauce', 'honey']"
8716,"['honey', 'anise', 'mayonnaise', 'flour', 'vinegar', 'pork']"
8717,"['cheese', 'tuna', 'raspberries', 'g', 'wine', 'pumpkin']"
8718,"['coriander', 'cheese', 'eggs']"
8719,"['medium', 'ground']"
8720,"['soda', 'cob', 'oregano', 'caps']"
8721,"['cheese', 'lentils', 'strawberries']"
8722,"['cheese', 'pepper', 'raspberries']"
8723,"['juice', 'flour']"
8724,"['choy', 'loin', 'kielbasa', 'oysters', 'cream']"
8725,"['onion', 'apple', 'chestnut', 'oil', 'lettuce', 'stock', 'rotel', 'baby']"
8726,"['leaves', 'tofu', 'maui']"
8727,"['ketchup', 'rhubarb', 'potatoes', 'lime']"
8728,"['garlic', 'pea', 'juice']"
8729,"['beans', 'leaves', 'krispies', 'bread', 'canola', 'pepper', 'liquid']"
8730,"['mix', 'peppers', 'radishes', 'strips']"
8731,"['broth', 'chicken', 'juice']"
8732,"['pods', 'mix', 'rice']"
8733,"['broth', 'cheese', 'inches']"
8734,"['lengthways', 'pepper', 'sprouts', 'sausage', 'curry']"
8735,"['vegetable', 'oil']"
8736,"['sauce', 'cheese']"
8737,"['cider', 'leaves', 'wedge', 'wine']"
8738,"['baggie', 'chestnuts']"
8739,"['ounces', 'oranges', 'flour', 'pepper', 'weight', 'pod']"
8740,"['vinegar', 'marjoram', 'masala', 'crumbs', 'oil', 'beans', 'curry', 'shallot', 'slices']"
8741,"['butter', 'sauce', 'moons', 'cherries', 'dill', 'sage', 'shrimp']"
8742,"['scallion', 'beans', 'scallions', 'soup']"
8743,"['stock', 'nut', 'oil']"
8744,"['turmeric', 'lettuce', 'muffins', 'mint', 'cashews']"
8745,"['oil', 'steaks', 'mustard']"
8746,"['salt', 'pepper', 'chunks', 'broth', 'thighs', 'yeast', 'chile']"
8747,"['lettuce', 'leaves', 'apples', 'crust']"
8748,"['beans', 'cabbage', 'substitute', 'rounds', 'greens', 'cheese']"
8749,"['flour', 'ginger']"
8750,"['sugar', 'dijon', 'thyme', 'beef', 'mix', 'bread', 'mustard', 'hazelnuts']"
8751,"['cream', 'mustard', 'beer', 'pepper', 'salt', 'cheese', 'cauliflower']"
8752,"['cumin', 'ghee', 'flour', 'turmeric', 'cilantro', 'fish', 'cheese']"
8753,"['pepper', 'syrup', 'floret']"
8754,"['vinegar', 'cheese', 'sauce', 'chips', 'thread']"
8755,"['cream', 'garlic', 'crisco', 'bass', 'sweetener', 'rings']"
8756,"['liking', 'cheddar']"
8757,"['yoghurt', 'floret', 'cayenne', 'seeds', 'pods', 'parsley', 'pate', 'puree']"
8758,"['chunky', 'raisin', 'chile', 'salsa', 'rice', 'cream']"
8759,"['ground', 'cheese', 'paprika', 'heads']"
8760,"['shoulder', 'water', 'ice', 'leaves', 'sugar', 'rice']"
8761,"['wine', 'spinach', 'beans', 'soup', 'peel', 'toast']"
8762,"['pizza', 'mint']"
8763,"['paste', 'water', 'arugula', 'chili']"
8764,"['chili', 'eggs', 'seed', 'sheets', 'chocolate', 'pepper', 'mango']"
8765,"['thyme', 'spices', 'paste']"
8766,"['yoghurt', 'yogurt', 'oil', 'mushrooms', 'leaves', 'f', 'blend', 'peas']"
8767,"['root', 'extract', 'onion', 'bouillon', 'cornstarch']"
8768,"['seeds', 'manis', 'fruits', 'butter', 'greens', 'soda']"
8769,"['potato', 'turkey', 'cheese', 'cinnamon', 'parsley', 'basil', 'leaf', 'choice', 'turnips']"
8770,['cream']
8771,"['hazelnuts', 'peppers', 'hair', 'lettuce', 'oregano', 'size', 'butter', 'processor']"
8772,"['parsley', 'cheese', 'oil', 'mace']"
8773,"['ones', 'thighs', 'seasoning', 'bit', 'juice', 'combination']"
8774,"['seeds', 'strands', 'halves', 'cheese', 'peppers', 'soup']"
8775,"['stores', 'salt', 'shoulder', 'vinegar', 'beer']"
8776,"['mushroom', 'apricot', 'beans', 'onion', 'crisco']"
8777,"['tomatoes', 'peppercorns', 'topping', 'polenta']"
8778,"['mayonnaise', 'paste', 'lamb', 'banana', 'chocolate']"
8779,"['breadcrumbs', 'medium', 'cornstarch', 'strawberries', 'walnuts']"
8780,"['bread', 'salami', 'kinds', 'steak', 'mustard', 'oil']"
8781,"['cheese', 'drippings']"
8782,"['sauce', 'chutney', 'vinegar']"
8783,"['cubes', 'cans', 'granules', 'drumsticks']"
8784,"['sauce', 'cheese', 'spinach', 'tomatoes', 'whip', 'sheets']"
8785,"['chili', 'thyme', 'oyster']"
8786,"['sausage', 'mayonnaise', 'poultry', 'pepper', 'oil']"
8787,"['tips', 'cubes', 'molasses', 'cauliflower', 'soup', 'tenders', 'cornmeal']"
8788,"['flour', 'wine', 'cornstarch', 'vinegar', 'cajun', 'cheese']"
8789,"['mustard', 'milk', 'meat', 'cabbage', 'pepper']"
8790,"['basil', 'sauce', 'corn', 'crust', 'catsup', 'cubes', 'coconut']"
8791,"['capsicums', 'cayenne', 'cream', 'paprika', 'tenderloin', 'milk']"
8792,"['eggs', 'celery', 'yolks', 'saffron']"
8793,"['beef', 'flour', 'lengthways', 'paste', 'peas', 'oil']"
8794,"['chunks', 'fettuccine']"
8795,"['budweiser', 'flakes', 'sumac']"
8796,"['size', 'sticks', 'cheese', 'broccoli', 'hazelnuts']"
8797,"['rind', 'chile', 'drippings', 'cubes', 'stock', 'pepper']"
8798,"['mustard', 'flour', 'wine', 'cream', 'mix', 'leeks', 'salt', 'sauce']"
8799,"['rice', 'mushrooms', 'oil', 'prosciutto', 'salt', 'paste', 'mix']"
8800,"['leaves', 'mayonnaise', 'farms', 'cheese', 'cheeses', 'pepper', 'ham']"
8801,"['flour', 'wine', 'cornmeal', 'corn', 'crumbs']"
8802,"['peppers', 'meat', 'bacon', 'coriander', 'flour', 'seed', 'vinegar']"
8803,"['chicken', 'apple', 'flour', 'puree']"
8804,"['macaroni', 'parts', 'rice']"
8805,"['sauce', 'cabbage', 'juice', 'marjoram', 'veal']"
8806,"['juice', 'vinegar', 'peppers', 'seasoning', 'tenderloin']"
8807,"['seed', 'pasta', 'vinegar', 'fat', 'thyme', 'stock', 'yeast']"
8808,"['parsley', 'thighs', 'pineapple', 'chilies', 'curry', 'leek']"
8809,"['leaves', 'garlic']"
8810,"['tortellini', 'mushrooms', 'strawberries', 'sprigs', 'oil', 'vegetables']"
8811,"['coriander', 'garlic', 'pepper', 'shoot', 'bacon', 'granules']"
8812,"['chops', 'pepper', 'pasta', 'bacon']"
8813,"['cheese', 'chilies', 'paste', 'milk']"
8814,"['yeast', 'masala', 'meat', 'dates', 'curry', 'rice', 'yogurt']"
8815,"['flakes', 'puree', 'olives']"
8816,"['harissa', 'breads', 'cheese']"
8817,"['chickpeas', 'oil', 'noodles', 'broth', 'flour', 'paste', 'potatoes', 'avocado']"
8818,"['concentrate', 'olives', 'lamb', 'gingerroot', 'limes', 'sausage']"
8819,"['leaves', 'foil', 'fat', 'water']"
8820,"['size', 'squash', 'oil', 'peppers', 'feta']"
8821,['skins']
8822,"['juice', 'sausage', 'fraiche', 'zucchini', 'orange', 'mirin', 'paste', 'squash']"
8823,"['buns', 'leaves', 'onion']"
8824,"['dal', 'mandarin', 'mayonnaise', 'mix', 'basil', 'lettuce', 'apple']"
8825,"['toffee', 'yeast', 'flour']"
8826,"['potatoes', 'beans']"
8827,"['tortillas', 'strips', 'marjoram', 'rum', 'beer', 'oregano', 'topping']"
8828,"['bean', 'halves', 'flour', 'vanilla', 'spray', 'endive', 'shoulder', 'almonds']"
8829,"['granules', 'fettuccine', 'chicken']"
8830,"['cabbage', 'yogurt', 'tomatoes', 'noodles', 'asparagus']"
8831,"['onion', 'wine']"
8832,"['tea', 'cheese', 'brussels', 'seeds']"
8833,"['tomatoes', 'ginger']"
8834,"['cheese', 'olives', 'parsley', 'thyme', 'mutton']"
8835,"['cheese', 'butcher', 'cubes', 'salt', 'peanuts', 'pepper', 'baguette']"
8836,"['oil', 'pepper', 'beans', 'ice']"
8837,"['thigh', 'turkey']"
8838,"['nuts', 'tortillas', 'confectionerssugar', 'tails']"
8839,"['cream', 'drizzling', 'pepper', 'sprig', 'flour']"
8840,"['parsnips', 'oil', 'vodka', 'onions', 'garlic']"
8841,"['honey', 'ranch', 'grape', 'catsup', 'apple', 'rib', 'tarragon', 'papaya']"
8842,"['sauce', 'beans', 'broth', 'cumin', 'syrup']"
8843,"['yolks', 'slices', 'harissa']"
8844,"['rice', 'cornstarch', 'mushroom']"
8845,"['juice', 'gravy', 'cheese', 'shallot', 'onion']"
8846,"['g', 'walnuts', 'barley', 'sugar', 'sultanas', 'vinegar']"
8847,"['pepper', 'oil']"
8848,"['blackberrie', 'vinegar', 'salsa']"
8849,"['rice', 'pepper', 'mango', 'raisin']"
8850,"['onion', 'tortillas', 'ounces', 'cheese', 'flour']"
8851,['rice']
8852,"['seeds', 'tequila', 'liquid', 'juice', 'mustard', 'spinach', 'buttermilk']"
8853,"['tortilla', 'nutmeg']"
8854,"['seasoning', 'floret', 'rounds', 'squares']"
8855,"['juice', 'sauce', 'seasoning']"
8856,"['soda', 'shrimp', 'radish', 'tortillas', 'squash', 'nutmeg']"
8857,"['mushrooms', 'flour', 'lettuce', 'walnuts']"
8858,"['salt', 'thread', 'lemongrass', 'onion', 'sauce']"
8859,"['juice', 'cubes', 'chili', 'allspice', 'rice', 'bits', 'oil', 'cinnamon', 'butter']"
8860,"['ice', 'delice', 'cheese', 'onion']"
8861,"['seasoning', 'oil', 'rice', 'sprigs']"
8862,"['chickens', 'spray', 'rice', 'halves', 'oil']"
8863,"['dill', 'pasta', 'parts', 'sprig', 'onion', 'spice', 'cheese', 'spices']"
8864,"['masala', 'salt', 'cereal', 'pears', 'flour']"
8865,"['rum', 'salt', 'dough', 'water', 'seasoning', 'oil']"
8866,"['shortening', 'salt', 'cumin']"
8867,"['peppercorns', 'beans', 'rice', 'style', 'garlic', 'leaf']"
8868,"['water', 'seed', 'paste', 'pepper', 'beans']"
8869,"['capicola', 'salt', 'lettuce', 'cayenne', 'dough']"
8870,"['butter', 'mustard', 'paste', 'onion', 'oil', 'bouillon']"
8871,"['potato', 'hamburger', 'flour', 'mix']"
8872,"['sauce', 'cubes']"
8873,"['chutney', 'cocoa', 'tomatoes', 'wine', 'cheese', 'capers', 'dogs', 'marzipan']"
8874,"['oil', 'pod', 'cube', 'colours', 'cubes']"
8875,"['pepper', 'flour', 'olive', 'tomatoes', 'wedge', 'tomato']"
8876,"['curry', 'skewers', 'essence', 'flakes', 'sauce', 'olives', 'onion', 'mangoes']"
8877,"['guacamole', 'honey']"
8878,"['figs', 'celery']"
8879,"['bread', 'rice', 'sausage', 'slices']"
8880,"['pasta', 'ounces', 'nuts', 'pimentos', 'shoots', 'pepper', 'breast']"
8881,"['winter', 'parsley', 'spice', 'flakes']"
8882,"['rice', 'chocolate', 'bean', 'coriander', 'pepper', 'tomatoes']"
8883,"['sugar', 'beans', 'chili', 'leaves']"
8884,"['parsley', 'basil', 'cheese', 'starch', 'currant', 'peppers', 'rib', 'vera']"
8885,"['ginger', 'crust', 'sauce', 'paste', 'parsley']"
8886,"['jelly', 'meat']"
8887,"['shrimp', 'bread', 'minutes', 'chicken', 'spinach']"
8888,"['shrimp', 'leaves', 'notes', 'apricot', 'arugula', 'chives']"
8889,"['rib', 'mix', 'pasta', 'cheese', 'pork']"
8890,"['margarine', 'tilapia', 'salad', 'vanilla', 'chip']"
8891,"['homemade', 'rind']"
8892,"['oysters', 'sauce']"
8893,"['leaves', 'coffee', 'vinegar', 'oil', 'flour', 'beans', 'asafoetida']"
8894,"['pickles', 'beans', 'pepper', 'olives', 'currant']"
8895,"['flour', 'wings', 'onion', 'presentation', 'crumbs', 'cocoa', 'frying']"
8896,"['spread', 'oil', 'yeast', 'cheese', 'bread']"
8897,"['base', 'cabbage', 'east', 'fondue', 'onion', 'flourless', 'asparagus']"
8898,"['saffron', 'shrimp', 'chipotle', 'pepper', 'vh', 'seasoning']"
8899,"['cantaloupe', 'vanilla', 'melon', 'vinegar', 'breast', 'breasts']"
8900,"['cheese', 'ground', 'lasagna', 'pickles', 'yeast', 'milk', 'fat', 'spinach']"
8901,"['avocados', 'syrup', 'sauce', 'vinegar', 'fish', 'cubes']"
